Title,Authors,pdf,supp,arXiv
Attack To Defend: Exploiting Adversarial Attacks for Detecting Poisoned Models,"Samar Fares, Karthik Nandakumar",https://openaccess.thecvf.com/content/CVPR2024/papers/Fares_Attack_To_Defend_Exploiting_Adversarial_Attacks_for_Detecting_Poisoned_Models_CVPR_2024_paper.pdf,https://openaccess.thecvf.com/content/CVPR2024/supplemental/Fares_Attack_To_Defend_CVPR_2024_supplemental.pdf,
X-3D: Explicit 3D Structure Modeling for Point Cloud Recognition,"Shuofeng Sun, Yongming Rao, Jiwen Lu, Haibin Yan",https://openaccess.thecvf.com/content/CVPR2024/papers/Sun_X-3D_Explicit_3D_Structure_Modeling_for_Point_Cloud_Recognition_CVPR_2024_paper.pdf,https://openaccess.thecvf.com/content/CVPR2024/supplemental/Sun_X-3D_Explicit_3D_CVPR_2024_supplemental.pdf,
SpiderMatch: 3D Shape Matching with Global Optimality and Geometric Consistency,"Paul Roetzer, Florian Bernard",https://openaccess.thecvf.com/content/CVPR2024/papers/Roetzer_SpiderMatch_3D_Shape_Matching_with_Global_Optimality_and_Geometric_Consistency_CVPR_2024_paper.pdf,https://openaccess.thecvf.com/content/CVPR2024/supplemental/Roetzer_SpiderMatch_3D_Shape_CVPR_2024_supplemental.pdf,
Troika: Multi-Path Cross-Modal Traction for Compositional Zero-Shot Learning,"Siteng Huang, Biao Gong, Yutong Feng, Min Zhang, Yiliang Lv, Donglin Wang",https://openaccess.thecvf.com/content/CVPR2024/papers/Huang_Troika_Multi-Path_Cross-Modal_Traction_for_Compositional_Zero-Shot_Learning_CVPR_2024_paper.pdf,https://openaccess.thecvf.com/content/CVPR2024/supplemental/Huang_Troika_Multi-Path_Cross-Modal_CVPR_2024_supplemental.pdf,http://arxiv.org/abs/2303.15230
One More Step: A Versatile Plug-and-Play Module for Rectifying Diffusion Schedule Flaws and Enhancing Low-Frequency Controls,"Minghui Hu, Jianbin Zheng, Chuanxia Zheng, Chaoyue Wang, Dacheng Tao, Tat-Jen Cham",https://openaccess.thecvf.com/content/CVPR2024/papers/Hu_One_More_Step_A_Versatile_Plug-and-Play_Module_for_Rectifying_Diffusion_CVPR_2024_paper.pdf,https://openaccess.thecvf.com/content/CVPR2024/supplemental/Hu_One_More_Step_CVPR_2024_supplemental.pdf,http://arxiv.org/abs/2311.15744
Enhancing Multimodal Cooperation via Sample-level Modality Valuation,"Yake Wei, Ruoxuan Feng, Zihe Wang, Di Hu",https://openaccess.thecvf.com/content/CVPR2024/papers/Wei_Enhancing_Multimodal_Cooperation_via_Sample-level_Modality_Valuation_CVPR_2024_paper.pdf,https://openaccess.thecvf.com/content/CVPR2024/supplemental/Wei_Enhancing_Multimodal_Cooperation_CVPR_2024_supplemental.pdf,http://arxiv.org/abs/2309.06255
Evidential Active Recognition: Intelligent and Prudent Open-World Embodied Perception,"Lei Fan, Mingfu Liang, Yunxuan Li, Gang Hua, Ying Wu",https://openaccess.thecvf.com/content/CVPR2024/papers/Fan_Evidential_Active_Recognition_Intelligent_and_Prudent_Open-World_Embodied_Perception_CVPR_2024_paper.pdf,https://openaccess.thecvf.com/content/CVPR2024/supplemental/Fan_Evidential_Active_Recognition_CVPR_2024_supplemental.zip,http://arxiv.org/abs/2311.13793
SatSynth: Augmenting Image-Mask Pairs through Diffusion Models for Aerial Semantic Segmentation,"Aysim Toker, Marvin Eisenberger, Daniel Cremers, Laura Leal-Taixé",https://openaccess.thecvf.com/content/CVPR2024/papers/Toker_SatSynth_Augmenting_Image-Mask_Pairs_through_Diffusion_Models_for_Aerial_Semantic_CVPR_2024_paper.pdf,https://openaccess.thecvf.com/content/CVPR2024/supplemental/Toker_SatSynth_Augmenting_Image-Mask_CVPR_2024_supplemental.pdf,http://arxiv.org/abs/2403.16605
XScale-NVS: Cross-Scale Novel View Synthesis with Hash Featurized Manifold,"Guangyu Wang, Jinzhi Zhang, Fan Wang, Ruqi Huang, Lu Fang",https://openaccess.thecvf.com/content/CVPR2024/papers/Wang_XScale-NVS_Cross-Scale_Novel_View_Synthesis_with_Hash_Featurized_Manifold_CVPR_2024_paper.pdf,https://openaccess.thecvf.com/content/CVPR2024/supplemental/Wang_XScale-NVS_Cross-Scale_Novel_CVPR_2024_supplemental.pdf,
Ink Dot-Oriented Differentiable Optimization for Neural Image Halftoning,"Hao Jiang, Bingfeng Zhou, Yadong Mu",https://openaccess.thecvf.com/content/CVPR2024/papers/Jiang_Ink_Dot-Oriented_Differentiable_Optimization_for_Neural_Image_Halftoning_CVPR_2024_paper.pdf,https://openaccess.thecvf.com/content/CVPR2024/supplemental/Jiang_Ink_Dot-Oriented_Differentiable_CVPR_2024_supplemental.pdf,
The Unreasonable Effectiveness of Pre-Trained Features for Camera Pose Refinement,"Gabriele Trivigno, Carlo Masone, Barbara Caputo, Torsten Sattler",https://openaccess.thecvf.com/content/CVPR2024/papers/Trivigno_The_Unreasonable_Effectiveness_of_Pre-Trained_Features_for_Camera_Pose_Refinement_CVPR_2024_paper.pdf,https://openaccess.thecvf.com/content/CVPR2024/supplemental/Trivigno_The_Unreasonable_Effectiveness_CVPR_2024_supplemental.pdf,http://arxiv.org/abs/2404.10438
Scalable 3D Registration via Truncated Entry-wise Absolute Residuals,"Tianyu Huang, Liangzu Peng, Rene Vidal, Yun-Hui Liu",https://openaccess.thecvf.com/content/CVPR2024/papers/Huang_Scalable_3D_Registration_via_Truncated_Entry-wise_Absolute_Residuals_CVPR_2024_paper.pdf,https://openaccess.thecvf.com/content/CVPR2024/supplemental/Huang_Scalable_3D_Registration_CVPR_2024_supplemental.pdf,http://arxiv.org/abs/2404.00915
ExtraNeRF: Visibility-Aware View Extrapolation of Neural Radiance Fields with Diffusion Models,"Meng-Li Shih, Wei-Chiu Ma, Lorenzo Boyice, Aleksander Holynski, Forrester Cole, Brian Curless, Janne Kontkanen",https://openaccess.thecvf.com/content/CVPR2024/papers/Shih_ExtraNeRF_Visibility-Aware_View_Extrapolation_of_Neural_Radiance_Fields_with_Diffusion_CVPR_2024_paper.pdf,,http://arxiv.org/abs/2406.06133
Equivariant Plug-and-Play Image Reconstruction,"Matthieu Terris, Thomas Moreau, Nelly Pustelnik, Julian Tachella",https://openaccess.thecvf.com/content/CVPR2024/papers/Terris_Equivariant_Plug-and-Play_Image_Reconstruction_CVPR_2024_paper.pdf,https://openaccess.thecvf.com/content/CVPR2024/supplemental/Terris_Equivariant_Plug-and-Play_Image_CVPR_2024_supplemental.pdf,http://arxiv.org/abs/2312.01831
CLIP as RNN: Segment Countless Visual Concepts without Training Endeavor,"Shuyang Sun, Runjia Li, Philip Torr, Xiuye Gu, Siyang Li",https://openaccess.thecvf.com/content/CVPR2024/papers/Sun_CLIP_as_RNN_Segment_Countless_Visual_Concepts_without_Training_Endeavor_CVPR_2024_paper.pdf,https://openaccess.thecvf.com/content/CVPR2024/supplemental/Sun_CLIP_as_RNN_CVPR_2024_supplemental.pdf,http://arxiv.org/abs/2312.07661
LP++: A Surprisingly Strong Linear Probe for Few-Shot CLIP,"Yunshi Huang, Fereshteh Shakeri, Jose Dolz, Malik Boudiaf, Houda Bahig, Ismail Ben Ayed",https://openaccess.thecvf.com/content/CVPR2024/papers/Huang_LP_A_Surprisingly_Strong_Linear_Probe_for_Few-Shot_CLIP_CVPR_2024_paper.pdf,https://openaccess.thecvf.com/content/CVPR2024/supplemental/Huang_LP_A_Surprisingly_CVPR_2024_supplemental.pdf,
Active Generalized Category Discovery,"Shijie Ma, Fei Zhu, Zhun Zhong, Xu-Yao Zhang, Cheng-Lin Liu",https://openaccess.thecvf.com/content/CVPR2024/papers/Ma_Active_Generalized_Category_Discovery_CVPR_2024_paper.pdf,https://openaccess.thecvf.com/content/CVPR2024/supplemental/Ma_Active_Generalized_Category_CVPR_2024_supplemental.pdf,http://arxiv.org/abs/2403.04272
HIVE: Harnessing Human Feedback for Instructional Visual Editing,"Shu Zhang, Xinyi Yang, Yihao Feng, Can Qin, Chia-Chih Chen, Ning Yu, Zeyuan Chen, Huan Wang, Silvio Savarese, Stefano Ermon, Caiming Xiong, Ran Xu",https://openaccess.thecvf.com/content/CVPR2024/papers/Zhang_HIVE_Harnessing_Human_Feedback_for_Instructional_Visual_Editing_CVPR_2024_paper.pdf,https://openaccess.thecvf.com/content/CVPR2024/supplemental/Zhang_HIVE_Harnessing_Human_CVPR_2024_supplemental.pdf,http://arxiv.org/abs/2303.09618
StrokeFaceNeRF: Stroke-based Facial Appearance Editing in Neural Radiance Field,"Xiao-Juan Li, Dingxi Zhang, Shu-Yu Chen, Feng-Lin Liu",https://openaccess.thecvf.com/content/CVPR2024/papers/Li_StrokeFaceNeRF_Stroke-based_Facial_Appearance_Editing_in_Neural_Radiance_Field_CVPR_2024_paper.pdf,https://openaccess.thecvf.com/content/CVPR2024/supplemental/Li_StrokeFaceNeRF_Stroke-based_Facial_CVPR_2024_supplemental.pdf,
FlowVQTalker: High-Quality Emotional Talking Face Generation through Normalizing Flow and Quantization,"Shuai Tan, Bin Ji, Ye Pan",https://openaccess.thecvf.com/content/CVPR2024/papers/Tan_FlowVQTalker_High-Quality_Emotional_Talking_Face_Generation_through_Normalizing_Flow_and_CVPR_2024_paper.pdf,https://openaccess.thecvf.com/content/CVPR2024/supplemental/Tan_FlowVQTalker_High-Quality_Emotional_CVPR_2024_supplemental.pdf,http://arxiv.org/abs/2403.06375
Learning from Observer Gaze: Zero-Shot Attention Prediction Oriented by Human-Object Interaction Recognition,"Yuchen Zhou, Linkai Liu, Chao Gou",https://openaccess.thecvf.com/content/CVPR2024/papers/Zhou_Learning_from_Observer_Gaze_Zero-Shot_Attention_Prediction_Oriented_by_Human-Object_CVPR_2024_paper.pdf,https://openaccess.thecvf.com/content/CVPR2024/supplemental/Zhou_Learning_from_Observer_CVPR_2024_supplemental.pdf,http://arxiv.org/abs/2405.09931
ProxyCap: Real-time Monocular Full-body Capture in World Space via Human-Centric Proxy-to-Motion Learning,"Yuxiang Zhang, Hongwen Zhang, Liangxiao Hu, Jiajun Zhang, Hongwei Yi, Shengping Zhang, Yebin Liu",https://openaccess.thecvf.com/content/CVPR2024/papers/Zhang_ProxyCap_Real-time_Monocular_Full-body_Capture_in_World_Space_via_Human-Centric_CVPR_2024_paper.pdf,https://openaccess.thecvf.com/content/CVPR2024/supplemental/Zhang_ProxyCap_Real-time_Monocular_CVPR_2024_supplemental.zip,http://arxiv.org/abs/2307.01200
OpenBias: Open-set Bias Detection in Text-to-Image Generative Models,"Moreno D'Incà, Elia Peruzzo, Massimiliano Mancini, Dejia Xu, Vidit Goel, Xingqian Xu, Zhangyang Wang, Humphrey Shi, Nicu Sebe",https://openaccess.thecvf.com/content/CVPR2024/papers/DInca_OpenBias_Open-set_Bias_Detection_in_Text-to-Image_Generative_Models_CVPR_2024_paper.pdf,https://openaccess.thecvf.com/content/CVPR2024/supplemental/DInca_OpenBias_Open-set_Bias_CVPR_2024_supplemental.pdf,
On the Robustness of Language Guidance for Low-Level Vision Tasks: Findings from Depth Estimation,"Agneet Chatterjee, Tejas Gokhale, Chitta Baral, Yezhou Yang",https://openaccess.thecvf.com/content/CVPR2024/papers/Chatterjee_On_the_Robustness_of_Language_Guidance_for_Low-Level_Vision_Tasks_CVPR_2024_paper.pdf,https://openaccess.thecvf.com/content/CVPR2024/supplemental/Chatterjee_On_the_Robustness_CVPR_2024_supplemental.pdf,http://arxiv.org/abs/2404.08540
UFOGen: You Forward Once Large Scale Text-to-Image Generation via Diffusion GANs,"Yanwu Xu, Yang Zhao, Zhisheng Xiao, Tingbo Hou",https://openaccess.thecvf.com/content/CVPR2024/papers/Xu_UFOGen_You_Forward_Once_Large_Scale_Text-to-Image_Generation_via_Diffusion_CVPR_2024_paper.pdf,https://openaccess.thecvf.com/content/CVPR2024/supplemental/Xu_UFOGen_You_Forward_CVPR_2024_supplemental.pdf,http://arxiv.org/abs/2311.09257
3DiffTection: 3D Object Detection with Geometry-Aware Diffusion Features,"Chenfeng Xu, Huan Ling, Sanja Fidler, Or Litany",https://openaccess.thecvf.com/content/CVPR2024/papers/Xu_3DiffTection_3D_Object_Detection_with_Geometry-Aware_Diffusion_Features_CVPR_2024_paper.pdf,https://openaccess.thecvf.com/content/CVPR2024/supplemental/Xu_3DiffTection_3D_Object_CVPR_2024_supplemental.pdf,http://arxiv.org/abs/2311.04391
Lift3D: Zero-Shot Lifting of Any 2D Vision Model to 3D,"Mukund Varma T, Peihao Wang, Zhiwen Fan, Zhangyang Wang, Hao Su, Ravi Ramamoorthi",https://openaccess.thecvf.com/content/CVPR2024/papers/T_Lift3D_Zero-Shot_Lifting_of_Any_2D_Vision_Model_to_3D_CVPR_2024_paper.pdf,https://openaccess.thecvf.com/content/CVPR2024/supplemental/T_Lift3D_Zero-Shot_Lifting_CVPR_2024_supplemental.pdf,http://arxiv.org/abs/2403.18922
LowRankOcc: Tensor Decomposition and Low-Rank Recovery for Vision-based 3D Semantic Occupancy Prediction,"Linqing Zhao, Xiuwei Xu, Ziwei Wang, Yunpeng Zhang, Borui Zhang, Wenzhao Zheng, Dalong Du, Jie Zhou, Jiwen Lu",https://openaccess.thecvf.com/content/CVPR2024/papers/Zhao_LowRankOcc_Tensor_Decomposition_and_Low-Rank_Recovery_for_Vision-based_3D_Semantic_CVPR_2024_paper.pdf,https://openaccess.thecvf.com/content/CVPR2024/supplemental/Zhao_LowRankOcc_Tensor_Decomposition_CVPR_2024_supplemental.pdf,
Multiway Point Cloud Mosaicking with Diffusion and Global Optimization,"Shengze Jin, Iro Armeni, Marc Pollefeys, Daniel Barath",https://openaccess.thecvf.com/content/CVPR2024/papers/Jin_Multiway_Point_Cloud_Mosaicking_with_Diffusion_and_Global_Optimization_CVPR_2024_paper.pdf,https://openaccess.thecvf.com/content/CVPR2024/supplemental/Jin_Multiway_Point_Cloud_CVPR_2024_supplemental.pdf,http://arxiv.org/abs/2404.00429
Novel View Synthesis with View-Dependent Effects from a Single Image,"Juan Luis Gonzalez Bello, Munchurl Kim",https://openaccess.thecvf.com/content/CVPR2024/papers/Bello_Novel_View_Synthesis_with_View-Dependent_Effects_from_a_Single_Image_CVPR_2024_paper.pdf,https://openaccess.thecvf.com/content/CVPR2024/supplemental/Bello_Novel_View_Synthesis_CVPR_2024_supplemental.pdf,http://arxiv.org/abs/2312.08071
Point2RBox: Combine Knowledge from Synthetic Visual Patterns for End-to-end Oriented Object Detection with Single Point Supervision,"Yi Yu, Xue Yang, Qingyun Li, Feipeng Da, Jifeng Dai, Yu Qiao, Junchi Yan",https://openaccess.thecvf.com/content/CVPR2024/papers/Yu_Point2RBox_Combine_Knowledge_from_Synthetic_Visual_Patterns_for_End-to-end_Oriented_CVPR_2024_paper.pdf,,http://arxiv.org/abs/2311.14758
PBWR: Parametric-Building-Wireframe Reconstruction from Aerial LiDAR Point Clouds,"Shangfeng Huang, Ruisheng Wang, Bo Guo, Hongxin Yang",https://openaccess.thecvf.com/content/CVPR2024/papers/Huang_PBWR_Parametric-Building-Wireframe_Reconstruction_from_Aerial_LiDAR_Point_Clouds_CVPR_2024_paper.pdf,https://openaccess.thecvf.com/content/CVPR2024/supplemental/Huang_PBWR_Parametric-Building-Wireframe_Reconstruction_CVPR_2024_supplemental.pdf,http://arxiv.org/abs/2311.12062
Spectrum AUC Difference (SAUCD): Human-aligned 3D Shape Evaluation,"Tianyu Luan, Zhong Li, Lele Chen, Xuan Gong, Lichang Chen, Yi Xu, Junsong Yuan",https://openaccess.thecvf.com/content/CVPR2024/papers/Luan_Spectrum_AUC_Difference_SAUCD_Human-aligned_3D_Shape_Evaluation_CVPR_2024_paper.pdf,https://openaccess.thecvf.com/content/CVPR2024/supplemental/Luan_Spectrum_AUC_Difference_CVPR_2024_supplemental.pdf,http://arxiv.org/abs/2403.01619
HRVDA: High-Resolution Visual Document Assistant,"Chaohu Liu, Kun Yin, Haoyu Cao, Xinghua Jiang, Xin Li, Yinsong Liu, Deqiang Jiang, Xing Sun, Linli Xu",https://openaccess.thecvf.com/content/CVPR2024/papers/Liu_HRVDA_High-Resolution_Visual_Document_Assistant_CVPR_2024_paper.pdf,https://openaccess.thecvf.com/content/CVPR2024/supplemental/Liu_HRVDA_High-Resolution_Visual_CVPR_2024_supplemental.pdf,http://arxiv.org/abs/2404.06918
Learning for Transductive Threshold Calibration in Open-World Recognition,"Qin Zhang, Dongsheng An, Tianjun Xiao, Tong He, Qingming Tang, Ying Nian Wu, Joseph Tighe, Yifan Xing",https://openaccess.thecvf.com/content/CVPR2024/papers/Zhang_Learning_for_Transductive_Threshold_Calibration_in_Open-World_Recognition_CVPR_2024_paper.pdf,https://openaccess.thecvf.com/content/CVPR2024/supplemental/Zhang_Learning_for_Transductive_CVPR_2024_supplemental.pdf,http://arxiv.org/abs/2305.12039
Weakly-Supervised Emotion Transition Learning for Diverse 3D Co-speech Gesture Generation,"Xingqun Qi, Jiahao Pan, Peng Li, Ruibin Yuan, Xiaowei Chi, Mengfei Li, Wenhan Luo, Wei Xue, Shanghang Zhang, Qifeng Liu, Yike Guo",https://openaccess.thecvf.com/content/CVPR2024/papers/Qi_Weakly-Supervised_Emotion_Transition_Learning_for_Diverse_3D_Co-speech_Gesture_Generation_CVPR_2024_paper.pdf,https://openaccess.thecvf.com/content/CVPR2024/supplemental/Qi_Weakly-Supervised_Emotion_Transition_CVPR_2024_supplemental.pdf,http://arxiv.org/abs/2311.17532
Multi-Session SLAM with Differentiable Wide-Baseline Pose Optimization,"Lahav Lipson, Jia Deng",https://openaccess.thecvf.com/content/CVPR2024/papers/Lipson_Multi-Session_SLAM_with_Differentiable_Wide-Baseline_Pose_Optimization_CVPR_2024_paper.pdf,https://openaccess.thecvf.com/content/CVPR2024/supplemental/Lipson_Multi-Session_SLAM_with_CVPR_2024_supplemental.pdf,http://arxiv.org/abs/2404.15263
A Dual-Augmentor Framework for Domain Generalization in 3D Human Pose Estimation,"Qucheng Peng, Ce Zheng, Chen Chen",https://openaccess.thecvf.com/content/CVPR2024/papers/Peng_A_Dual-Augmentor_Framework_for_Domain_Generalization_in_3D_Human_Pose_CVPR_2024_paper.pdf,https://openaccess.thecvf.com/content/CVPR2024/supplemental/Peng_A_Dual-Augmentor_Framework_CVPR_2024_supplemental.pdf,http://arxiv.org/abs/2403.11310
Improving Out-of-Distribution Generalization in Graphs via Hierarchical Semantic Environments,"Yinhua Piao, Sangseon Lee, Yijingxiu Lu, Sun Kim",https://openaccess.thecvf.com/content/CVPR2024/papers/Piao_Improving_Out-of-Distribution_Generalization_in_Graphs_via_Hierarchical_Semantic_Environments_CVPR_2024_paper.pdf,https://openaccess.thecvf.com/content/CVPR2024/supplemental/Piao_Improving_Out-of-Distribution_Generalization_CVPR_2024_supplemental.pdf,http://arxiv.org/abs/2403.01773
CN-RMA: Combined Network with Ray Marching Aggregation for 3D Indoor Object Detection from Multi-view Images,"Guanlin Shen, Jingwei Huang, Zhihua Hu, Bin Wang",https://openaccess.thecvf.com/content/CVPR2024/papers/Shen_CN-RMA_Combined_Network_with_Ray_Marching_Aggregation_for_3D_Indoor_CVPR_2024_paper.pdf,https://openaccess.thecvf.com/content/CVPR2024/supplemental/Shen_CN-RMA_Combined_Network_CVPR_2024_supplemental.pdf,
ACT-Diffusion: Efficient Adversarial Consistency Training for One-step Diffusion Models,"Fei Kong, Jinhao Duan, Lichao Sun, Hao Cheng, Renjing Xu, Hengtao Shen, Xiaofeng Zhu, Xiaoshuang Shi, Kaidi Xu",https://openaccess.thecvf.com/content/CVPR2024/papers/Kong_ACT-Diffusion_Efficient_Adversarial_Consistency_Training_for_One-step_Diffusion_Models_CVPR_2024_paper.pdf,https://openaccess.thecvf.com/content/CVPR2024/supplemental/Kong_ACT-Diffusion_Efficient_Adversarial_CVPR_2024_supplemental.pdf,
Spectral Meets Spatial: Harmonising 3D Shape Matching and Interpolation,"Dongliang Cao, Marvin Eisenberger, Nafie El Amrani, Daniel Cremers, Florian Bernard",https://openaccess.thecvf.com/content/CVPR2024/papers/Cao_Spectral_Meets_Spatial_Harmonising_3D_Shape_Matching_and_Interpolation_CVPR_2024_paper.pdf,https://openaccess.thecvf.com/content/CVPR2024/supplemental/Cao_Spectral_Meets_Spatial_CVPR_2024_supplemental.pdf,http://arxiv.org/abs/2402.18920
Emu Edit: Precise Image Editing via Recognition and Generation Tasks,"Shelly Sheynin, Adam Polyak, Uriel Singer, Yuval Kirstain, Amit Zohar, Oron Ashual, Devi Parikh, Yaniv Taigman",https://openaccess.thecvf.com/content/CVPR2024/papers/Sheynin_Emu_Edit_Precise_Image_Editing_via_Recognition_and_Generation_Tasks_CVPR_2024_paper.pdf,https://openaccess.thecvf.com/content/CVPR2024/supplemental/Sheynin_Emu_Edit_Precise_CVPR_2024_supplemental.pdf,http://arxiv.org/abs/2311.10089
Face2Diffusion for Fast and Editable Face Personalization,"Kaede Shiohara, Toshihiko Yamasaki",https://openaccess.thecvf.com/content/CVPR2024/papers/Shiohara_Face2Diffusion_for_Fast_and_Editable_Face_Personalization_CVPR_2024_paper.pdf,https://openaccess.thecvf.com/content/CVPR2024/supplemental/Shiohara_Face2Diffusion_for_Fast_CVPR_2024_supplemental.pdf,http://arxiv.org/abs/2403.05094
Causal-CoG: A Causal-Effect Look at Context Generation for Boosting Multi-modal Language Models,"Shitian Zhao, Zhuowan Li, Yadong Lu, Alan Yuille, Yan Wang",https://openaccess.thecvf.com/content/CVPR2024/papers/Zhao_Causal-CoG_A_Causal-Effect_Look_at_Context_Generation_for_Boosting_Multi-modal_CVPR_2024_paper.pdf,https://openaccess.thecvf.com/content/CVPR2024/supplemental/Zhao_Causal-CoG_A_Causal-Effect_CVPR_2024_supplemental.pdf,
Hide in Thicket: Generating Imperceptible and Rational Adversarial Perturbations on 3D Point Clouds,"Tianrui Lou, Xiaojun Jia, Jindong Gu, Li Liu, Siyuan Liang, Bangyan He, Xiaochun Cao",https://openaccess.thecvf.com/content/CVPR2024/papers/Lou_Hide_in_Thicket_Generating_Imperceptible_and_Rational_Adversarial_Perturbations_on_CVPR_2024_paper.pdf,https://openaccess.thecvf.com/content/CVPR2024/supplemental/Lou_Hide_in_Thicket_CVPR_2024_supplemental.pdf,http://arxiv.org/abs/2403.05247
